document_id,document_type,identifier,title,date,url,exclusion_reason
16015,proclamation,7201,prayer for peace memorial day 1999,"May 26, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7201-prayer-for-peace-memorial-day-1999,memorial_half_staff
16016,proclamation,7200,small business week 1999,"May 22, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7200-small-business-week-1999,observance_designation
16017,proclamation,7199,national maritime day 1999,"May 21, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7199-national-maritime-day-1999,public_commemoration
16018,proclamation,7198,national safe boating week 1999,"May 20, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7198-national-safe-boating-week-1999,observance_designation
16019,proclamation,7196,world trade week 1999,"May 17, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7196-world-trade-week-1999,public_commemoration
16020,proclamation,7197,national defense transportation day and national transportation week,"May 17, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7197-national-defense-transportation-day-and-national-transportation-week,public_commemoration
16021,proclamation,7195,peace officers memorial day and police week 1999,"May 10, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7195-peace-officers-memorial-day-and-police-week-1999,memorial_half_staff
16022,proclamation,7193,mothers day 1999,"May 05, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7193-mothers-day-1999,public_commemoration
16023,proclamation,7194,national day prayer 1999,"May 05, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7194-national-day-prayer-1999,observance_designation
16024,proclamation,7189,asianpacific american heritage month 1999,"April 30, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7189-asianpacific-american-heritage-month-1999,public_commemoration
16025,proclamation,7190,older americans month 1999,"April 30, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7190-older-americans-month-1999,observance_designation
16026,proclamation,7191,law day usa 1999,"April 30, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7191-law-day-usa-1999,public_commemoration
16027,proclamation,7192,loyalty day 1999,"April 30, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7192-loyalty-day-1999,public_commemoration
16028,proclamation,7188,national science and technology week 1999,"April 23, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7188-national-science-and-technology-week-1999,observance_designation
16029,proclamation,7187,national crime victims rights week 1999,"April 22, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7187-national-crime-victims-rights-week-1999,observance_designation
16030,proclamation,7185,national organ and tissue donor awareness week 1999,"April 16, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7185-national-organ-and-tissue-donor-awareness-week-1999,observance_designation
16031,proclamation,7186,national volunteer week 1999,"April 16, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7186-national-volunteer-week-1999,public_commemoration
16032,proclamation,7184,national park week 1999,"April 15, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7184-national-park-week-1999,observance_designation
16033,proclamation,7183,jewish heritage week 1999,"April 14, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7183-jewish-heritage-week-1999,public_commemoration
16034,proclamation,7181,pan american day and pan american week 1999,"April 09, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7181-pan-american-day-and-pan-american-week-1999,observance_designation
16035,proclamation,7182,national former prisoner war recognition day 1999,"April 09, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7182-national-former-prisoner-war-recognition-day-1999,public_commemoration
16036,proclamation,7180,national dare day 1999,"April 08, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7180-national-dare-day-1999,observance_designation
16037,proclamation,7179,national equal pay day 1999,"April 07, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7179-national-equal-pay-day-1999,observance_designation
16042,proclamation,7174,national poison prevention week 1999,"March 19, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7174-national-poison-prevention-week-1999,public_commemoration
16043,proclamation,7173,national older workers employment week 1999,"March 11, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7173-national-older-workers-employment-week-1999,observance_designation
16044,proclamation,7172,death harry blackmun,"March 04, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7172-death-harry-blackmun,memorial_half_staff
16045,proclamation,7169,irish american heritage month 1999,"March 01, 1999",https://www.presidency.ucsb.edu/documents/proclamation-7169-irish-american-heritage-month-1999,public_commemoration
